token_index,token_id,token_text,pretty_token,logprob,prob
0,220, ,·,-0.12821492552757263,0.8796642965130146
1,4692, constructor,·constructor,-0.3865238428115845,0.6794145260289864
2,198,"
",↵,-0.009756971150636673,0.9902904736611126
3,220, ,·,-0.009297054260969162,0.9907460297265603
4,9592, ·,··,-0.028144855052232742,0.9722475216348966
5,19706, intro,·intro,-5.786324977874756,0.0030692410041291184
6,305, h,·h,-0.012685204856097698,0.9873949132257835
7,198,"
",↵,-0.038635578006505966,0.9621012561266733
8,262,   ,···,-0.004567072726786137,0.995443340491187
9,435, r,·r,-10.152118682861328,3.8993379491959806e-05
10,924,ca,ca,-15.948846817016602,1.1844148248680177e-07
11,288,es,es,-2.954902172088623,0.05208375557176949
12,305, h,·h,-1.3106952905654907,0.2696325182494056
13,448, with,·with,-0.7690466642379761,0.463454685698911
14,42005, ⟨,·⟨,-0.009824258275330067,0.9902238421042767
15,21197,hp,hp,-2.7667109966278076,0.06286843958340983
16,11,",",",",-0.20550674200057983,0.8142346049784694
17,305, h,·h,-0.00619858643040061,0.993820585173732
18,80,q,q,-0.00016735582903493196,0.9998326581741707
19,39609,⟩,⟩,-2.8729025871143676e-05,0.9999712713868034
20,198,"
",↵,-0.007359299808740616,0.9926677135310551
21,262,   ,···,-0.006140058860182762,0.9938787527800024
22,4734, exact,·exact,-1.0700726509094238,0.34298359844318016
23,42005, ⟨,·⟨,-0.00930839218199253,0.9907347967900003
24,81899,hq,hq,-3.969590397900902e-05,0.999960304883893
25,11,",",",",-0.00013612773909699172,0.9998638815258633
26,20630, hp,·hp,-7.986990567587782e-06,0.9999920130413283
27,39609,⟩,⟩,-5.6503606174374e-05,0.9999434979901243
28,198,"
",↵,-0.00386265991255641,0.9961447905622731
29,220, ,·,-0.07999905198812485,0.9231172215123091
30,9592, ·,··,-0.003492685966193676,0.9965134063665033
31,19706, intro,·intro,-0.061794713139534,0.9400758522040782
32,305, h,·h,-0.005708463490009308,0.9943077988287001
33,198,"
",↵,-0.005973818711936474,0.9940439890652751
34,262,   ,···,-0.0004439560289029032,0.9995561425049928
35,10192, rc,·rc,-2.6338956356048584,0.07179821703593657
36,2264,ases,ases,-0.00011407678539399058,0.9998859297211151
37,305, h,·h,-0.00013612773909699172,0.9998638815258633
38,448, with,·with,-7.855583680793643e-05,0.999921447248621
39,42005, ⟨,·⟨,-0.00031001531169749796,0.9996900327380838
40,81899,hq,hq,-0.3373207151889801,0.713679915205992
41,11,",",",",-0.0004994813352823257,0.9995006433847539
42,20630, hp,·hp,-1.0132738680113107e-05,0.9999898673126559
43,39609,⟩,⟩,-0.00015066919149830937,0.9998493421585343
44,198,"
",↵,-0.0010854073334485292,0.9989151815080277
45,262,   ,···,-0.00021944021864328533,0.9997805838566004
46,4734, exact,·exact,-0.003963235765695572,0.9960446074881957
47,42005, ⟨,·⟨,-3.516612196108326e-05,0.9999648344963598
48,21197,hp,hp,-0.0024541281163692474,0.997548880794116
49,11,",",",",-2.8132995794294402e-05,0.9999718673999347
50,305, h,·h,-0.0004694551753345877,0.9995306550015045
51,80,q,q,-3.576278118089249e-07,0.9999996423722521
52,39609,⟩,⟩,-0.00018916724366135895,0.9998108506473335
53,198,"
",↵,-0.2649790942668915,0.7672219891463399
