token_index,token_id,token_text,pretty_token,logprob,prob
0,220, ,·,-0.12821492552757263,0.8796642965130146
1,4692, constructor,·constructor,-0.3865238428115845,0.6794145260289864
2,198,"
",↵,-0.009756971150636673,0.9902904736611126
3,220, ,·,-0.009297054260969162,0.9907460297265603
4,9592, ·,··,-0.028144855052232742,0.9722475216348966
5,19706, intro,·intro,-5.786324977874756,0.0030692410041291184
6,305, h,·h,-0.012685204856097698,0.9873949132257835
7,198,"
",↵,-0.038635578006505966,0.9621012561266733
8,262,   ,···,-0.004567072726786137,0.995443340491187
9,4734, exact,·exact,-3.2302772998809814,0.039546531019443575
10,42005, ⟨,·⟨,-1.0121454000473022,0.36343842175929797
11,71,h,h,-0.028809210285544395,0.9716018184177293
12,9517,.right,.right,-6.529119968414307,0.0014602903861517683
13,11,",",",",-0.0004929280839860439,0.9995071933851026
14,305, h,·h,-0.0003108495147898793,0.9996891987939148
15,8272,.left,.left,-5.900685573578812e-05,0.9999409948851344
16,39609,⟩,⟩,-5.4596363042946905e-05,0.9999454051273113
17,198,"
",↵,-0.00671262526884675,0.9933098540735623
18,220, ,·,-0.03086782991886139,0.969603717209405
19,9592, ·,··,-0.0005552418879233301,0.999444912230328
20,19706, intro,·intro,-0.05505821108818054,0.9464300536266407
21,305, h,·h,-0.000254241080256179,0.9997457912362685
22,198,"
",↵,-0.0029924397822469473,0.9970120331029526
23,262,   ,···,-0.0003047717036679387,0.9996952747345099
24,4734, exact,·exact,-0.056076712906360626,0.9454666036173207
25,42005, ⟨,·⟨,-0.00033766290289349854,0.9996623940988085
26,71,h,h,-0.0006148116663098335,0.9993853772916562
27,9517,.right,.right,-0.07761353254318237,0.9253219642770115
28,11,",",",",-5.07818695041351e-05,0.9999492194198731
29,305, h,·h,-0.00015364897262770683,0.9998463628307711
30,30502,.le,.le,-15.6279878616333,1.6324921757018507e-07
31,69,f,f,-0.2161371111869812,0.8056248341232024
32,39609,⟩,⟩,-4.5681471824646,0.010377168917084952
33,198,"
",↵,-0.39240947365760803,0.675427487565098
